Student ID	Cumulative GPA	Age	Total Course Credits
83659099	2.92	38	49
54497062	2.60	20	20
36578791	2.14	25	58
45133072	2.47	34	76
75027634	3.90	23	74
97094108	3.35	35	46
62111522	3.14	25	120
57145710	2.98	37	51
50820093	3.25	38	73
10281704	3.35	35	49
43246184	2.10	19	35
70482930	2.37	29	97
23188480	3.09	33	118
31088050	3.91	20	41
20073639	1.83	25	70
89130810	3.90	20	90
97001902	3.90	38	51
66576084	2.42	23	37
44952198	1.94	25	25
94308796	3.23	21	17
40310963	3.77	40	59
80213616	2.54	26	81
90966427	2.19	19	62
55773222	2.50	25	76
11335341	2.96	33	112
17818261	2.59	24	50
17177179	3.60	17	111
45389393	2.09	39	99
90468336	2.13	23	91
33160053	3.22	21	118
14009587	4.00	23	99
36921939	1.91	17	100
52557829	3.25	17	28
75455414	3.41	40	78
20415374	3.02	32	84
59294719	1.95	27	99
87898769	3.90	29	53
97807911	3.68	16	91
67641699	3.61	16	39
98805247	3.81	20	118
88700047	2.98	17	90
64261780	3.24	40	90
39780965	3.94	17	120
88712366	2.13	35	33
25691755	3.25	40	117
80811960	2.82	16	47
53197175	3.42	33	103
10692658	2.98	17	46
78287269	3.43	38	91
66337401	3.75	31	29
57447965	2.02	19	82
88060511	2.96	20	110
12407754	2.69	19	103
62867727	2.24	21	46
98832988	3.64	29	18
76403074	2.97	28	87
91845094	1.97	31	38
97980400	1.95	32	94
80855536	3.52	31	77
90175982	2.41	15	85
54950493	3.33	30	48
13278135	1.93	18	44
29762691	3.79	34	29
27586774	3.01	33	37
18027954	3.77	24	101
12329770	3.65	15	73
22701956	1.87	26	67
39965184	2.92	39	38
73617995	2.27	31	114
60315789	3.28	33	88
45155075	2.06	32	103
36242723	2.17	32	114
20390356	3.64	32	96
37481435	3.77	32	72
45693294	3.46	37	76
49897577	2.27	23	89
27705641	3.05	17	36
63625216	3.25	16	85
39953785	3.01	23	56
74107582	2.96	17	101
24922819	2.65	24	53
31717207	3.08	27	72
33761854	2.12	18	47
83069832	3.98	21	51
72547902	3.04	35	92
49240786	3.98	30	20
46441513	2.97	23	102
51904210	3.27	26	86
76115026	3.02	22	115
38934856	3.91	30	110
72484158	1.84	35	20
44611198	3.11	27	96
62224753	3.55	30	41
69057685	2.47	40	67
65396716	3.82	25	69
16421294	3.14	26	42
81135359	3.55	34	117
13163833	2.45	22	57
22499736	3.63	21	87
11607293	2.60	15	84
64290404	3.06	34	19
68920818	2.67	35	26
42317524	2.03	37	75
23787957	2.69	37	56
33207635	3.08	15	58
75761515	3.38	15	76
95645641	3.94	34	56
31488705	3.07	19	46
15606646	3.45	21	61
45325928	2.38	16	82
32534968	2.64	31	116
25073768	2.07	21	68
40655629	2.21	15	69
44056389	2.92	23	115
42810397	3.09	38	48
64029271	3.01	39	75
88319666	3.18	26	37
62120076	2.24	40	78
97292948	2.57	28	110
82739600	3.54	20	30
24832404	3.85	20	70
12959521	3.60	16	96
97264565	2.32	34	83
39150304	3.08	33	106
58436011	2.85	33	62
38058842	3.33	19	79
65172523	3.32	38	115
37178409	3.82	36	25
35487426	2.46	21	93
82501852	2.16	24	95
34697896	3.72	21	88
10161223	2.64	16	49
45909209	2.82	25	15
36355453	2.36	33	78
74613926	2.93	15	63
52417819	1.87	38	106
87442213	3.90	18	53
21251075	3.20	37	39
63936927	1.85	40	107
90861594	3.99	34	55
79666731	3.81	23	49
26325553	1.80	18	19
35278254	2.52	17	39
11416761	3.16	40	111
70609666	2.46	38	66
74074202	3.83	35	92
16109929	2.36	16	47
36474462	3.75	36	64
47103346	3.06	25	48
82167467	2.85	28	114
57028885	2.10	16	84
82656556	2.48	38	59
58774345	2.00	22	98
74583633	2.11	37	77
55352138	2.07	15	105
32357740	3.72	27	43
49930246	3.64	17	53
65021124	3.49	22	98
73559533	2.49	32	38
40592757	2.24	24	30
78085684	2.28	17	98
84086046	2.58	27	98
52048293	3.29	37	104
77203843	1.87	33	28
56240220	2.68	27	56
54353777	1.96	26	92
39786531	3.10	34	75
68123686	2.96	35	81
44117033	1.85	34	74
19201380	3.88	20	48
45905117	1.97	29	69
47824722	3.32	39	17
27634788	3.41	30	35
63806162	3.38	39	98
47595942	1.87	18	119
26935261	2.68	32	43
50763273	3.03	37	50
15713075	2.09	27	22
60908279	2.59	28	40
32372885	2.67	16	80
44889359	2.49	24	86
13889202	2.10	15	52
97730823	3.49	28	79
81514162	3.88	20	111
20906907	2.92	26	104
22449569	3.42	38	33
55405217	2.07	28	22
39627944	3.27	23	110
88887894	2.16	25	42
13093571	3.86	37	71
96745796	3.19	38	17
45908679	1.93	33	42
15542613	3.42	30	54
22410446	3.22	16	70
44355900	3.33	31	15
28262448	2.34	32	68
41702189	2.01	23	51
71591145	2.37	30	38
54455230	3.67	15	23
30837304	3.55	39	65
61307427	1.95	25	25
86592947	2.61	20	76
31300510	1.91	35	91
98529815	2.80	18	50
70819109	3.63	26	94
49424103	2.26	21	78
11914854	2.07	30	93
84630784	3.63	27	22
80095573	2.84	38	37
61016496	3.05	34	78
86427586	3.54	32	42
49355786	2.85	27	65
36448017	2.00	18	94
25910983	1.91	18	59
72895500	2.86	37	117
62075393	1.99	32	76
97050830	2.55	20	105
16339027	2.42	32	65
10450615	3.15	31	33
68774633	2.96	32	93
31160294	2.95	27	110
64549944	3.39	28	91
40328318	2.54	37	20
15890086	2.29	32	39
63073026	3.04	30	38
90543927	3.91	39	43
31763127	3.42	31	89
15035680	3.97	24	15
77669630	2.84	28	103
19566240	3.44	20	41
81071592	3.09	34	82
17287527	4.00	23	84
42817562	3.22	36	117
92925121	3.85	20	69
78894769	2.18	36	120
67069412	3.57	40	104
61536899	3.02	18	97
42984993	3.55	25	96
69782133	3.66	30	118
91179310	2.13	33	75
44303833	2.87	31	80
26382397	2.68	29	30
21184734	2.10	15	104
68606622	2.07	32	98
73505897	2.04	23	40
28151102	2.45	19	49
14501320	2.20	26	83
63618003	2.42	25	76
94767108	1.95	20	49
27082155	3.14	24	22
74480930	3.18	15	62
98185385	2.77	33	40
46711126	1.89	37	79
82512330	3.88	16	18
13460237	3.32	25	86
39408851	2.45	19	48
42952393	3.23	25	19
87598371	2.36	16	105
72055940	2.64	26	52
51732036	2.30	21	63
26845436	2.50	38	15
67388762	3.24	30	96
25380301	2.91	30	91
21626379	1.86	39	73
28446196	3.59	30	89
86326495	2.26	16	35
58478971	1.88	36	31
68627121	2.16	16	62
69459525	3.79	38	29
25016285	3.84	34	93
75205036	1.81	31	34
27833481	2.75	21	102
67799377	2.52	25	24
52849785	2.64	31	105
61136787	2.66	21	103
88790965	2.51	31	119
38188592	3.28	17	15
15872721	3.68	31	55
78991915	2.15	29	74
54312659	3.25	29	119
98247208	3.47	37	65
11039044	3.09	19	51
55714401	3.25	30	34
85049022	1.88	33	52
18476392	2.44	27	108
86018309	2.27	23	80
19686331	3.39	28	119
60656619	3.33	30	113
90736115	3.54	40	74
78723873	2.74	23	22
52264776	3.26	15	85
98135052	2.53	40	21
67759465	3.82	21	34
87265266	2.06	28	55
85168859	1.90	30	15
80323203	3.90	39	31
35696216	2.21	28	99
61566477	2.29	33	15
88450932	2.71	18	95
24477320	2.44	30	20
19265912	3.33	29	106
90934527	2.92	25	101
73596258	3.60	37	93
76177320	3.94	39	35
98441640	3.72	18	105
74363751	3.02	31	68
12239831	1.87	26	92
89399614	1.93	36	36
30039432	3.04	34	104
61758410	3.99	19	69
71869139	1.82	33	105
69646088	1.80	21	107
10364625	3.20	34	72
21493762	2.41	27	100
71427559	3.52	20	84
35074037	3.96	34	97
73400064	3.18	20	47
41253823	3.79	15	16
79998147	2.67	23	71
91212262	2.99	30	94
32478039	2.83	16	97
23607542	2.96	39	51
70219827	3.67	33	16
90950995	1.90	31	41
20588832	3.10	17	96
91178352	2.58	16	66
26459461	2.76	20	62
81623947	3.95	32	57
66631251	3.54	39	43
99922521	2.67	36	53
74696044	2.47	22	110
57657580	3.91	23	104
44170981	3.16	26	38
12246697	2.08	35	17
66807964	3.81	37	120
49099180	2.81	29	15
51600173	3.28	22	114
78677913	3.89	15	89
80790599	3.72	17	24
73577753	3.53	23	91
12182803	2.55	16	58
64175170	3.21	36	80
99671127	3.89	20	27
76968232	3.13	38	72
74936094	3.25	16	83
65469796	3.34	18	93
76297691	3.28	20	43
37517863	2.54	16	105
49617333	3.60	24	109
87069785	1.85	27	85
19160346	3.42	16	108
57721068	3.76	19	76
19079780	3.09	33	67
29133936	3.07	34	42
96674274	3.81	23	92
78656358	3.31	34	67
48421509	1.87	26	20
51886565	3.04	15	22
86517953	2.85	33	28
53082241	2.05	15	41
36136823	3.85	38	62
68978917	1.97	35	67
43954255	3.00	36	67
98566636	1.83	34	119
72344758	2.11	15	42
37903431	2.09	30	88
81372256	2.56	37	47
52475492	2.03	25	53
49891671	2.02	39	33
73486730	2.60	39	113
48308247	3.83	39	18
86665042	2.92	37	79
92922470	2.26	37	90
78202458	2.24	36	106
56170742	3.11	30	88
93531850	2.31	29	90
48893806	2.59	21	104
29570469	2.52	35	29
13651801	3.57	25	75
36421785	2.59	32	30
96553644	3.83	37	48
96600960	3.27	28	91
26313057	1.86	26	84
20717679	3.85	39	101
91831474	3.88	35	21
25317434	3.57	39	68
53513001	2.28	18	51
52653452	3.68	31	93
79151107	2.18	17	15
69084575	2.56	22	49
98211366	3.84	30	29
45864662	3.23	33	88
95495664	2.60	15	118
36778986	1.98	22	50
66758725	2.64	19	16
42697706	2.10	21	81
22901741	2.87	35	65
80645004	3.44	15	42
16237400	2.51	23	29
49656860	2.14	28	31
70443671	3.18	20	30
34133039	3.86	18	63
91173246	3.56	22	112
43569805	2.28	28	41
50846025	2.76	28	18
16132877	3.99	31	92
95075047	3.03	25	75
91462169	3.20	15	89
61308213	2.78	16	62
78331615	3.10	27	24
23206608	2.60	16	118
49525229	3.61	36	83
48917882	3.69	31	76
73095508	2.10	38	104
31469616	2.62	36	65
84487649	2.28	23	95
95339213	2.27	28	42
14019054	1.80	29	17
31199922	3.03	16	112
39124330	3.78	16	45
73199294	2.25	37	93
77274263	2.35	21	56
73571771	3.90	31	116
98205616	1.96	39	54
87960652	3.24	36	114
60620592	2.03	32	82
96974874	2.37	17	32
16436252	3.24	28	80
45253853	2.03	32	65
53101988	3.17	36	68
51054235	3.70	37	55
57930132	3.12	23	47
57532000	2.52	36	76
84247573	3.05	38	40
22752924	3.04	30	75
72109265	2.55	30	18
64351660	2.97	38	46
45952560	3.76	39	40
72892176	2.05	19	38
94254436	3.43	22	39
92275246	1.96	22	85
53525169	2.07	26	84
13868854	3.02	21	18
16647949	2.74	17	115
47782647	2.74	25	93
19025609	2.51	23	15
81559520	2.51	23	111
27945611	2.62	21	120
46755557	3.22	31	70
52114984	3.56	23	120
63350009	2.88	19	103
98715792	2.89	28	74
33107277	3.89	16	117
72976032	3.14	17	83
49750622	1.89	17	26
61475027	3.16	32	52
19664175	2.23	27	99
79847405	3.38	17	29
43959338	3.60	21	25
75164544	2.63	35	71
15793932	2.76	39	19
37916777	2.58	38	30
29561679	3.67	36	79
50347894	3.08	39	17
92667929	2.25	29	77
85034751	3.92	33	15
64656702	3.29	35	80
34708651	3.13	33	61
74768537	2.04	38	117
68679936	2.74	18	68
89638546	3.45	36	74
79736484	3.82	16	38
37339598	3.96	39	102
37555959	2.77	17	66
58735988	2.85	18	78
13301809	2.64	16	67
31337495	2.07	32	83
35792263	3.10	17	19
53218196	2.44	16	44
84406323	2.81	34	59
44627305	2.89	26	18
47325997	3.16	28	83
97755878	3.42	25	45
73208550	2.07	18	113
73634167	3.26	20	92
52219977	1.86	24	97
67799925	3.56	31	113
89028681	2.34	21	35
73619322	3.70	29	89
89050507	2.01	16	111
17347914	2.80	19	63
36053429	3.65	23	25
18253475	3.76	25	114
64414032	2.10	15	92
73226756	1.92	40	55
84703315	2.60	23	85
69678611	3.85	17	94
11841746	2.01	38	23
17591853	3.67	30	100
80629022	2.03	22	83
88527389	2.96	37	37
16967542	3.39	16	87
19438622	2.41	40	16
32554742	1.83	40	24
74964181	2.19	28	21
74913334	3.32	28	97
84035069	3.65	20	109
12523158	3.63	37	86
86815466	3.71	18	62
79098093	2.70	38	16
92197798	2.08	20	84
17175874	2.18	26	73
84883865	2.63	15	24
62595159	3.03	17	48
35759299	2.95	27	63
51673573	3.99	27	66
13395892	2.87	28	45
15268267	3.51	39	90
82462822	1.87	15	109
99810161	2.38	36	41
70768288	2.92	24	90
39695050	2.39	32	51
47201228	2.04	16	46
47612789	3.59	28	110
19286183	3.91	23	80
57237842	2.48	15	66
54341353	2.03	29	20
61615274	3.76	24	17
93525337	3.32	37	35
74428316	3.21	35	40
44303606	2.07	21	112
56245279	3.07	40	105
12246887	3.99	29	61
22112836	3.78	38	66
26314321	2.76	38	112
32921358	3.57	15	30
26519961	3.51	28	85
35991804	2.35	23	52
35061312	2.05	36	85
70498521	2.67	20	30
16539876	2.38	37	31
52500305	2.94	33	30
71011940	3.70	38	84
26675915	2.08	33	80
98460522	2.56	38	58
22586814	1.96	30	36
54733674	3.27	32	119
21382388	3.36	28	89
95063513	4.00	15	31
12431393	3.56	32	112
27714560	3.82	27	41
73697845	3.71	31	91
92842804	2.53	23	21
16546759	3.18	17	119
83012856	3.95	25	84
63303578	2.48	34	24
16700894	2.89	26	57
53242625	2.81	18	25
93491578	1.98	16	83
43045867	2.77	30	93
88650507	3.44	30	32
12318142	3.77	32	48
84757037	3.83	35	26
35893018	2.17	30	24
66019183	3.37	36	27
79915975	3.47	35	41
86592276	3.53	40	72
77355103	2.54	32	112
91551586	3.97	29	81
72656757	3.13	22	113
49398164	2.16	36	85
34200087	2.76	16	100
30983212	2.51	22	52
35653463	3.55	24	40
50536773	2.14	23	59
30966149	2.62	37	91
23069836	2.32	38	44
26669606	2.12	24	22
47989116	3.94	37	46
94284353	2.47	31	95
32226799	3.56	19	20
65376881	3.17	19	90
46289436	3.62	21	34
78377940	2.07	35	68
15989992	2.35	33	36
76613600	1.90	40	22
40960835	3.56	28	91
64184942	3.78	21	91
41692666	1.89	26	46
79968927	3.40	19	38
27333146	3.13	16	108
39401981	3.43	32	86
79164997	3.48	25	109
64856127	3.01	37	72
29375222	1.81	23	83
93557116	2.77	27	25
70755868	2.49	36	16
83890713	2.87	37	54
33032442	2.11	37	114
93619278	2.22	18	87
45519179	3.31	29	89
28822368	2.19	17	100
49631363	3.41	31	61
22954519	2.83	39	98
25522572	2.96	34	73
30169003	3.94	33	87
23015367	2.76	24	96
27581255	3.68	25	26
91269646	3.12	19	87
42458146	2.00	20	111
94207748	1.92	34	111
30040767	3.08	35	65
80887835	2.57	15	116
41646123	3.01	25	112
51203998	3.20	33	85
19591855	2.66	29	71
51660460	2.64	29	48
20535726	2.20	36	85
85497567	1.95	32	112
19377694	3.44	26	109
37734788	2.81	20	49
50705153	3.07	16	114
51046365	2.97	33	59
10429460	2.87	29	80
74640330	2.21	21	44
79770962	3.08	40	65
18123248	3.08	31	60
88913152	1.90	40	33
69347266	3.90	34	80
88321624	1.99	37	41
16526766	2.97	36	15
12053887	2.12	29	19
36391421	2.08	17	53
91780418	2.94	20	22
10162135	1.88	35	39
49912157	3.90	23	93
13467695	3.17	36	29
48610625	3.65	32	89
60739248	4.00	32	68
19789075	3.33	32	119
80322930	3.75	20	97
82038869	1.80	32	71
40960090	1.87	27	115
61333504	2.04	18	112
88421484	2.15	23	43
97821033	1.86	23	36
94422457	3.29	15	86
77444919	2.86	32	66
58724551	2.93	32	39
43777439	3.06	36	107
63637493	1.93	40	91
88529433	3.27	35	16
80545772	2.03	28	96
28605693	3.02	31	85
50579674	3.00	23	74
18785162	3.23	28	42
48858093	2.91	37	65
42212398	2.95	24	120
41747751	2.00	24	25
19862918	3.62	18	26
68311896	2.50	19	69
94014131	2.26	26	98
57934622	3.33	32	74
60837245	3.46	33	99
36146281	2.70	17	31
28758710	2.21	20	88
79069041	2.83	27	88
39105669	2.22	27	22
52166375	3.20	17	26
69620191	3.71	35	59
98847473	2.71	34	105
56029945	2.85	16	78
58802295	3.28	19	33
90637443	3.77	27	113
56596385	3.83	23	33
50791135	3.83	33	44
30656374	2.74	38	111
76582465	2.39	36	50
17139310	3.36	30	102
62358816	3.00	23	87
91480225	2.58	17	85
48585112	3.01	31	46
29132058	2.67	26	46
78836318	3.02	15	103
14777146	3.78	39	119
45526682	3.62	28	47
58989526	2.99	35	45
21334894	3.51	39	90
65441389	1.90	28	52
77619318	3.24	23	94
85754931	2.70	18	63
28372652	2.56	40	70
40453457	2.02	22	36
26718117	2.73	24	65
24131166	2.54	37	81
15312432	3.06	20	103
97453320	1.97	38	23
83854682	3.99	39	24
45634928	3.89	23	118
54572196	2.23	33	60
41579458	2.81	20	80
56497535	2.94	15	49
69780590	3.39	26	71
80277437	3.78	36	110
83285621	2.17	31	56
70844943	3.65	20	53
31477701	3.01	16	112
48653518	3.78	30	110
10171808	3.95	18	86
35191831	2.96	33	57
96798986	2.04	35	32
84585273	2.52	25	26
92396879	3.53	39	108
77923114	3.21	29	48
48809806	2.50	20	82
45789635	2.11	19	55
36191745	2.54	31	67
74910487	2.86	36	25
86985264	3.93	34	79
21358849	3.53	39	52
82042374	2.09	23	56
73989315	1.90	31	26
26254915	2.01	29	21
41598926	2.41	33	112
58611301	3.67	15	22
21929567	2.01	17	83
67863662	2.16	26	51
50464743	2.92	26	79
82309310	2.98	37	106
58074199	2.49	33	76
32213787	2.52	37	22
60127361	3.27	32	64
99961667	3.03	36	51
13002017	2.15	21	114
81057800	1.90	25	34
48129819	3.33	31	70
16526273	3.13	24	51
27928032	3.51	17	42
92903131	2.94	24	30
42265934	3.98	29	19
68918237	3.14	16	78
95588235	3.15	33	54
62334690	2.79	34	116
38262491	2.58	15	81
53235479	3.45	32	115
40601913	3.20	30	69
94207258	2.82	36	25
34516534	2.20	36	94
51402454	3.94	21	87
12936433	3.09	29	97
84588909	3.31	22	38
38593132	2.20	23	17
47400364	3.73	40	118
10386189	2.02	40	76
47935643	2.33	19	60
51950158	2.05	40	28
10488445	3.57	36	36
47737111	3.62	23	65
10748882	3.79	24	27
74280450	3.20	18	49
31374907	3.43	21	60
83868800	3.15	34	54
19623231	3.08	30	119
88054655	2.33	19	66
15358169	2.72	34	78
73510405	1.96	21	60
45140862	2.60	17	108
96658542	2.60	17	95
72981459	3.70	20	58
49454124	2.46	26	67
82305930	2.92	26	102
43030246	3.31	17	83
82485202	2.28	30	112
27364170	3.84	38	41
74654366	2.54	36	84
78680069	1.87	37	102
78613870	3.21	39	91
41140149	3.30	35	35
82563475	3.55	39	33
48790392	2.51	31	33
48868901	3.25	24	44
70118679	3.55	36	21
76157234	3.51	18	26
40512079	3.98	20	96
17708210	2.41	38	101
13107413	2.67	35	89
25465500	1.81	32	26
76168166	2.33	27	41
54319496	2.67	15	99
25006400	3.79	39	91
86554739	2.63	36	71
54845764	2.93	27	65
35098154	2.17	35	44
83565144	2.86	24	17
80122483	2.07	31	56
46728054	2.10	31	91
31465195	2.36	17	114
85290292	2.74	33	89
85408063	2.20	31	54
34715155	1.91	30	86
48343222	2.28	22	64
81290376	1.95	20	73
68528414	3.16	34	51
73866726	1.95	30	61
29178920	2.79	21	35
46971585	2.16	39	44
14033585	3.69	37	111
11072210	2.05	33	85
70993415	1.95	35	106
26665308	3.54	29	70
19809195	3.78	39	96
49961625	3.86	35	88
53611399	3.10	38	103
85717558	2.56	24	29
79908528	1.87	36	76
16711363	3.13	22	30
79576382	2.26	36	32
55012843	3.26	37	15
38373819	3.04	37	37
59641399	3.09	33	21
31917374	2.55	35	82
73334378	3.19	18	61
31311433	2.13	22	106
25330955	2.81	31	64
49684669	2.53	21	120
71696233	3.10	17	50
88950961	3.83	39	47
99425346	3.50	39	48
97526623	3.01	19	67
23705913	2.08	25	104
83400960	1.88	18	64
86025048	3.85	19	97
46188572	3.60	24	88
39046868	2.64	28	45
14234006	1.95	37	118
13419161	3.56	24	40
53122440	2.50	28	58
80244471	2.51	15	27
53983519	3.66	33	92
94242909	3.68	32	34
27988668	2.84	25	89
71905692	3.89	31	19
37031167	3.49	35	20
99798978	2.32	17	93
36587741	1.84	34	25
47172832	2.41	23	79
76484957	3.17	22	76
57856784	3.58	32	86
75581735	2.39	19	65
23724213	3.03	19	29
47874739	3.15	37	115
14898629	2.84	21	66
27890698	2.64	18	32
38007916	3.43	22	92
50279233	3.04	26	61
59117422	2.59	40	36
35547958	2.73	16	27
85605770	3.08	28	30
47827688	3.03	33	61
62810859	1.82	40	118
32323447	2.11	21	66
21464979	2.90	25	95
53750313	2.44	18	72
18357447	2.68	25	43
77316631	3.13	36	58
17394789	2.33	20	21
52868620	2.88	36	85
31722824	3.12	38	81
15920212	3.67	33	49
67563716	2.03	22	57
22682522	2.66	39	72
35191821	2.83	23	85
19447128	3.35	27	104
24156467	1.85	21	30
74333296	2.51	29	95
22984182	3.68	20	44
29215588	2.10	40	49
25167327	3.85	40	69
31851155	2.76	38	50
23748764	1.93	15	113
28899098	1.92	34	57
69328861	3.55	25	52
64705255	1.89	15	114
72530906	3.34	32	20
55157486	2.63	30	82
18647538	1.88	30	26
60978167	3.05	36	44
26232205	1.93	40	82
14876765	1.97	33	56
59546374	3.96	30	15
90054899	2.44	22	23
81226917	3.14	37	117
13283576	3.94	34	109
97487828	2.13	33	115
21050011	3.39	28	52
22379052	2.92	35	40
54549553	1.85	32	35
51628839	3.05	20	28
38135166	2.60	23	103
71407290	3.28	27	114
97081413	3.29	27	73
94230401	2.97	25	91
95143068	3.64	21	57
14171200	2.51	34	46
66120102	3.23	18	28
90344665	2.14	29	65
77885611	3.87	15	54
45515646	3.87	18	16
11460542	2.63	16	53
34089850	3.11	36	114
29607806	2.07	20	69
85923700	3.19	15	119
70539948	3.29	23	107
82323874	3.17	38	53
68994928	3.88	31	61
99273932	3.20	34	116
72196526	3.10	16	100
50991736	3.19	17	67
55443929	2.17	36	55
98014127	3.42	36	112
58506871	3.49	23	70
87805536	2.51	28	76
21311011	3.18	25	58
11685836	2.46	36	96
59209889	3.88	20	108
28655052	3.87	19	28
49220858	2.66	28	50
83849725	2.22	35	66
25249232	2.72	22	40
37729202	3.51	15	30
99707698	3.83	38	111
36786940	3.13	37	40
25866840	2.33	15	63
40155433	3.76	40	111
75611354	3.86	28	110
35749721	2.55	29	19
27333017	1.94	27	84
83645709	2.66	17	20
22544498	2.13	25	72
35904840	3.81	39	105
47725418	2.56	40	76
14494882	2.70	28	75
16926315	3.17	29	104
16819987	2.71	26	69
85159296	2.69	31	80
23568166	1.93	38	93
48460704	2.03	24	94
38518787	3.56	34	63
50945545	2.83	24	90
47951589	2.41	31	85
98945977	3.07	29	82
76569599	2.16	19	31
44560163	2.16	34	66
40527591	1.99	16	18
80593836	2.90	27	27
33463858	1.92	19	108
70080202	2.43	17	67
21179618	2.46	18	70
96715337	3.83	39	73
39614894	2.28	18	53
89626881	3.47	15	107
63106403	3.60	27	112
95947622	2.55	18	32
79105034	3.70	20	27
57131956	3.41	22	49
60918379	3.53	15	75
30932691	3.58	35	104
34865319	3.74	23	75
69240756	2.05	31	29
12387234	2.48	19	113
36012917	2.25	18	65
26054045	3.67	33	71
20763473	2.05	37	59
10618714	3.28	40	16
30745192	3.28	40	110
52178795	2.03	40	17
22263412	3.70	40	118
52696731	2.86	39	21
80939190	3.22	34	101
29349205	2.83	26	37
50326725	2.13	16	57
32727992	3.66	15	64
68381761	3.44	36	93
37122104	2.77	38	24
11486499	2.83	32	63
25852757	2.80	25	107
95391711	3.36	25	15
16921694	2.06	18	77
33051053	1.88	39	90
41800908	3.90	18	51
26979649	2.40	36	17
48173743	3.91	16	48
64505379	2.01	23	102
22621336	2.79	38	18
52102256	1.97	28	97
46833878	3.25	39	90
77497041	3.41	31	98
82438661	3.99	30	69
57557433	3.48	20	56
73958229	2.02	37	45
49897066	3.71	21	84
81846882	2.45	30	32
22997861	3.59	23	109
23991192	3.56	38	70
50485713	3.33	40	78
47885868	2.82	19	116
62373489	2.07	31	108
37620279	2.55	37	85
36357547	2.03	15	62
65225650	2.83	17	41
53726289	2.53	36	94
22331191	3.05	36	102
88766664	2.36	26	46
44104524	1.87	22	120
25105083	3.00	36	94
64870222	3.18	20	50
31781117	3.89	16	106
21139766	2.94	21	96
55775719	2.38	30	33
88161419	3.83	19	39
37872253	3.52	19	23
20582468	3.16	17	55
85360765	3.87	27	17
79674983	3.61	23	60
40249991	2.40	33	46
84549938	2.25	16	15
97322474	2.65	19	113
81363275	2.74	35	68
97635311	2.11	17	34
48903693	3.64	19	90
97407353	3.68	20	30
77079948	2.07	40	97
52333490	3.54	24	82
95992642	3.53	35	33
26281986	3.63	33	107
36901445	1.98	18	100
12069964	2.30	27	80
41180879	3.49	35	90
44028004	2.05	30	97
80563982	3.98	26	23
27101366	2.41	22	105
92958400	3.31	16	16
94441716	2.69	21	85
39355174	3.14	34	116
86539149	2.26	38	110
79037068	2.13	26	23
18544965	2.63	28	114
91265034	3.09	16	86
44982180	3.30	33	109
37898446	3.65	40	52
21982679	2.08	30	38
20677481	2.28	29	69
25983512	2.11	20	117
89695965	2.42	37	76
71614527	3.09	17	115
14526275	2.03	39	89
37747785	2.17	38	106
79004106	2.36	16	78
27387887	2.98	27	86
36160083	1.89	32	38
35173615	3.56	36	39
38513474	3.35	37	44
99107495	3.64	34	45
51020335	3.97	22	91
60419781	3.33	17	75
98517592	2.54	39	108
47821397	3.91	25	25
12841715	2.49	26	86
82223632	2.57	26	112
35971674	3.20	26	79
82269926	2.80	25	115
51036422	3.20	19	81
88210719	2.08	18	62
87157253	3.32	26	18
90941675	3.08	29	48
10729093	3.72	20	46
25886360	2.61	24	91
17369397	3.57	33	40
20441823	2.62	26	71
28343924	2.09	28	95
35286687	2.67	21	74
90798431	1.82	27	34
74006959	3.68	22	17
62949240	3.72	19	114
43015520	2.16	38	82
13448747	3.13	36	52
95708094	2.01	35	112
81698725	3.09	30	95
43848300	3.85	22	21
89033025	2.56	27	15
12239112	3.14	22	78
19421676	3.21	25	87
72781013	3.72	22	24
80854437	2.12	24	41
31054635	1.80	36	56
52942621	3.53	24	105
45001192	2.16	33	111
72941425	2.23	31	49
99828895	3.00	32	46
81436290	2.48	30	85
75928344	2.04	23	63
88927477	3.78	23	20
79237576	2.95	22	99
63235276	2.50	38	17
80413522	2.31	23	73
44455649	2.25	15	41
46439196	1.84	32	47
11907972	2.65	19	25
98797911	2.61	33	90
77635798	2.58	28	100
52972113	2.04	39	61
58403070	2.09	33	53
13896254	2.75	27	96
71130596	2.96	27	42
40032656	3.53	23	104
81243448	3.06	34	58
30491554	2.90	23	81
38811714	2.34	35	102
61790606	2.30	38	96
74496075	3.47	25	113
26624730	2.30	30	53
98330846	3.78	22	117
26348958	3.14	23	86
81466717	2.75	25	102
79066837	3.00	16	108
41996014	1.91	38	34
13770822	2.49	22	61
34933578	1.90	40	41
79907875	2.03	40	96
50681021	2.20	32	104
66404676	2.46	33	16
18277011	2.38	28	45
55179122	3.07	17	37
71595947	3.20	29	53
76988820	3.16	19	86
26959553	2.44	17	60
99372445	2.61	39	99
73882415	3.89	33	57
23328689	3.67	30	100
36892900	1.90	39	82
78853977	2.88	36	61
22217267	2.24	27	18
56029046	3.05	35	43
56897831	2.16	32	50
53381129	3.16	30	19
98774242	3.38	25	68
83756200	2.27	18	16
36481794	3.85	15	23
79368708	2.92	15	26
72095475	3.81	23	78
24936583	1.85	22	81
19863439	3.90	17	16
58875415	3.31	17	16
79525363	2.58	38	38
76393155	2.53	39	61
33736276	2.40	27	79
70216906	1.91	24	20
83009804	3.91	19	18
64068671	3.90	22	57
97094890	3.95	16	77
54936567	3.61	33	34
81592989	2.04	38	58
45189957	3.85	32	19
97771944	1.99	20	95
